suite,model,target,case_id,status,elicitation_success,pareto_gain,hallucination_rate,turns,transcript_path,error_type,error,constraint_count,diagnostic_axis,score_band,probe_gold_dims,weight_gold_dims,expected_msti
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-tuition_value-520-016,ok,False,0.0,0.25,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-tuition_value-520-016.json,,,1,tuition_value,520-549,tuition,"school,quality",0.304
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-employment_outcome-520-026,ok,False,0.0,0.4,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-employment_outcome-520-026.json,,,1,employment_outcome,520-549,quality,quality,0.75
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-major_tier-650-010,ok,False,0.0,0.6,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-major_tier-650-010.json,,,1,major_tier,640-680,major,"school,quality",0.5625
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-risk_tier-590-011,ok,False,0.0,0.5714285714285714,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-risk_tier-590-011.json,,,1,risk_tier,520-549,school,school,0.25
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-geo_tier-520-001,ok,False,0.0,0.4666666666666667,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-520-001.json,,,1,geo_tier,520-549,geo,school,0.6
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-risk_tier-610-014,ok,True,1.0,0.25,7,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-risk_tier-610-014.json,,,1,risk_tier,610-639,school,school,0.55
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-risk_tier-680-015,ok,False,0.0,0.75,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-risk_tier-680-015.json,,,1,risk_tier,640-680,school,school,0.6
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-major_quality-600-021,ok,False,0.0,0.2,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-major_quality-600-021.json,,,1,major_quality,520-549,quality,"quality,major",0.44
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-employment_outcome-650-030,ok,False,0.0,0.5,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-employment_outcome-650-030.json,,,1,employment_outcome,640-680,quality,quality,0.71083333
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-geo_tier-550-002,ok,False,0.0,0.8333333333333334,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-550-002.json,,,1,geo_tier,550-579,geo,school,0.6075
baseline,Qwen/Qwen3.6-35B-A3B,v1_prompt_direct,one-constrain-geo_tier-580-003,ok,False,0.0,0.6666666666666666,13,gaokaollm_bench\outputs\unified_adaptive_arena\c1\baseline\Qwen_Qwen3.6-35B-A3B\v1_prompt_direct\transcripts\v1_prompt_direct\transcript_one-constrain-geo_tier-580-003.json,,,1,geo_tier,580-609,geo,school,0.63666667
